account_length,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn,total_charge,total_minutes,total_calls
113,0,0,0,3,False,41.92,444.4,253
75,0,0,0,1,False,68.61999999999999,719.3,381
80,0,0,0,1,False,53.53000000000001,462.5,273
148,0,0,0,1,False,28.73,393.0,334
63,1,0,0,1,False,41.99999999999999,533.6999999999999,289
97,0,1,28,1,False,53.67,535.8000000000001,248
166,0,0,0,0,False,47.519999999999996,460.2,321
94,0,0,0,1,False,60.84,615.1999999999999,312
85,0,1,33,1,False,68.80000000000001,676.2,278
80,1,0,0,1,True,75.03999999999999,689.6000000000001,282
210,0,1,31,3,False,77.30000000000001,664.3000000000001,294
88,1,1,25,1,False,80.13000000000001,733.3,310
100,0,0,0,4,False,72.10000000000001,676.7,237
154,0,1,35,1,False,37.44,415.20000000000005,243
32,0,1,26,1,False,71.76,662.6,403
18,0,0,0,3,False,62.24,611.4000000000001,312
126,0,1,31,0,False,81.16999999999999,763.1000000000001,271
144,0,1,37,1,False,64.29,570.5,294
29,0,0,0,2,True,84.91999999999999,760.6999999999999,364
86,0,1,16,0,False,53.75999999999999,563.5,306
138,0,1,37,0,False,37.18,420.2,358
146,0,0,0,3,False,69.68,740.2,266
175,0,0,0,1,False,58.540000000000006,685.3,287
74,0,0,0,2,False,58.59,666.0,303
48,0,0,0,2,False,51.06999999999999,478.0,329
74,0,1,31,4,False,71.00999999999999,649.4,206
105,1,0,0,0,False,64.28,626.5,355
157,0,0,0,3,False,55.59,555.4,209
217,0,0,0,0,False,57.870000000000005,655.0999999999999,325
68,0,0,0,1,False,65.61,695.1,225
80,0,0,0,1,False,48.26,545.5,333
38,0,1,25,2,False,60.190000000000005,596.1,338
107,0,1,38,0,False,67.33999999999999,704.9,233
140,0,0,0,3,False,57.98,620.7,239
98,0,0,0,5,True,55.39000000000001,469.3,325
114,0,0,0,2,False,53.559999999999995,544.8000000000001,300
46,0,0,0,1,False,55.75,580.3999999999999,302
118,0,1,42,0,False,54.49,597.0,322
37,0,0,0,3,False,70.13,632.9,309
34,0,0,0,0,False,56.050000000000004,550.5999999999999,328
98,1,1,23,1,False,77.82000000000001,733.0,234
113,0,0,0,3,True,75.87,720.2,365
69,0,0,0,0,False,64.88,627.1,229
121,0,0,0,2,False,49.39999999999999,499.29999999999995,357
59,1,1,31,1,False,67.17,652.1,239
59,0,0,0,0,False,54.03,533.6,352
190,0,0,0,0,False,46.29,440.70000000000005,313
109,0,0,0,1,False,61.76,622.2,283
136,0,0,0,2,False,47.379999999999995,536.9,308
86,0,0,0,1,False,38.42,409.9,299
100,0,1,27,0,False,68.58999999999999,658.5,265
106,0,0,0,0,False,63.1,668.6999999999999,280
104,0,0,0,2,False,54.67,568.0,292
129,0,0,0,2,False,57.86000000000001,606.2,292
205,0,0,0,2,False,32.489999999999995,398.9,275
93,0,1,32,0,False,48.34,488.0,338
123,0,0,0,3,False,50.800000000000004,576.9,287
99,0,0,0,1,False,70.31,684.1,311
61,0,1,33,3,False,75.1,683.9999999999999,274
71,0,0,0,1,False,61.26,571.3000000000001,272
4,1,0,0,0,False,62.18999999999999,664.1,268
148,0,1,25,3,False,72.45000000000002,693.8,303
141,0,0,0,1,False,62.96,708.6999999999999,329
56,0,0,0,0,False,57.949999999999996,661.6,267
160,0,0,0,3,False,67.92,574.0,257
43,0,1,35,3,False,67.25,663.4,294
42,0,0,0,2,False,53.150000000000006,508.2,270
135,1,0,0,1,False,50.300000000000004,478.0,310
106,0,0,0,3,False,59.55,534.3,253
106,0,0,0,0,False,62.959999999999994,610.5,305
83,0,1,30,3,False,78.33,715.0,317
110,0,0,0,1,False,51.05,518.3,331
153,0,0,0,1,False,69.38,800.8,231
109,0,1,35,5,False,76.78,776.6,321
31,0,0,0,1,False,56.72,579.0,257
124,0,0,0,4,True,55.72,596.0999999999999,324
110,0,0,0,2,True,79.69000000000001,757.8,357
124,0,0,0,0,False,68.08000000000001,633.9,333
82,0,0,0,6,True,50.58,495.69999999999993,255
122,0,0,0,1,False,49.45,511.5,280
137,0,0,0,1,False,50.08,555.6999999999999,360
69,0,0,0,1,False,54.92,579.7,329
46,0,1,34,1,False,71.86999999999999,707.9000000000001,332
103,0,0,0,1,False,54.83,548.7,287
16,0,0,0,2,False,51.27,549.4000000000001,304
119,0,0,0,3,False,40.57,446.4,274
124,1,0,0,3,True,54.39,539.7,269
122,0,1,37,1,False,66.42999999999999,687.4,315
139,0,0,0,4,False,68.38,675.3999999999999,307
67,0,0,0,2,False,51.51,563.2,299
84,0,0,0,1,False,43.62,454.19999999999993,282
101,0,1,17,0,False,61.32,592.6,256
40,0,0,0,0,False,53.78000000000001,638.1,339
61,0,0,0,2,False,57.52,566.0,329
120,1,0,0,1,True,57.339999999999996,554.3,261
95,0,0,0,1,False,62.03000000000001,578.1000000000001,314
98,0,0,0,0,False,69.99,632.5,282
114,0,0,0,2,False,51.6,520.6,302
68,1,1,29,1,True,60.66,584.6,303
149,0,1,20,2,False,75.69,695.6999999999999,317
22,0,0,0,0,False,66.52,666.1,308
176,0,0,0,0,False,43.32,347.7,338
152,0,0,0,2,False,56.660000000000004,615.0,313
118,0,0,0,0,False,57.7,571.1999999999999,229
101,1,0,0,1,False,53.980000000000004,574.8000000000001,225
102,0,0,0,2,True,77.09,701.1,303
118,0,0,0,2,False,72.86999999999999,732.0,327
105,0,0,0,2,True,84.85,838.4,332
153,0,0,0,1,True,61.220000000000006,621.8000000000001,321
71,0,0,0,0,False,43.32,425.70000000000005,348
71,0,1,31,1,False,52.440000000000005,585.8000000000001,274
68,0,0,0,2,False,64.56,593.3,319
66,0,0,0,3,False,38.93000000000001,404.0,269
101,0,0,0,3,False,65.04,634.7,374
116,0,0,0,0,False,48.66,515.5,253
54,0,1,33,0,False,61.35,602.4000000000001,211
112,0,1,29,1,False,70.22,738.4,310
122,0,1,45,1,False,50.599999999999994,512.7,293
74,0,0,0,3,False,70.75,633.7,305
90,0,0,0,1,False,65.26,585.2,277
112,0,0,0,4,True,53.669999999999995,538.9,342
85,0,0,0,4,False,57.190000000000005,561.8000000000001,310
100,0,0,0,1,False,66.85,682.9000000000001,273
114,0,0,0,2,False,57.43,566.4,311
83,0,0,0,0,False,69.99,647.3,316
157,1,0,0,0,False,59.660000000000004,610.1,314
51,0,0,0,2,False,41.43000000000001,519.9,333
42,0,0,0,1,True,79.58999999999999,688.9999999999999,239
101,0,1,36,1,True,50.7,585.5999999999999,362
112,0,0,0,3,False,58.74,523.6,324
56,0,0,0,2,False,59.41,597.0999999999999,304
53,0,0,0,9,True,63.099999999999994,598.6999999999999,366
64,0,1,22,1,False,57.64,569.8000000000001,236
123,0,0,0,0,False,47.16,402.2,360
68,0,1,30,2,False,52.31,565.5,330
40,1,0,0,0,False,71.43,705.6999999999999,303
132,0,0,0,0,False,72.46,720.9999999999999,266
120,1,0,0,2,True,59.93000000000001,569.6999999999999,292
108,0,1,32,6,True,55.94,517.9,323
161,0,0,0,1,True,84.1,785.4,346
130,0,0,0,0,True,62.82,583.3000000000001,348
122,0,0,0,0,False,62.51,670.7,309
130,0,1,19,2,False,56.27,582.2,306
90,0,0,0,1,False,57.9,644.1,351
139,0,1,25,0,False,39.97,390.90000000000003,266
57,0,0,0,3,False,60.06,597.3000000000001,349
128,0,0,0,4,False,67.72,706.5999999999999,272
127,1,0,0,2,False,64.6,598.6,292
107,0,0,0,1,True,76.74000000000001,649.0,241
177,0,0,0,1,False,54.199999999999996,521.6,271
121,0,0,0,1,False,50.910000000000004,449.9,281
99,1,1,39,0,False,56.62,602.9,304
126,1,0,0,1,True,76.03,716.3,293
77,0,1,33,5,True,51.199999999999996,475.40000000000003,327
21,0,0,0,2,False,43.71999999999999,475.0,352
56,0,0,0,1,False,61.71,552.2,236
92,0,1,29,1,True,59.11,541.3,364
81,0,0,0,2,False,59.879999999999995,624.4000000000001,315
139,1,1,31,1,True,64.88000000000001,631.1999999999999,272
68,0,0,0,1,False,65.04,610.8000000000001,288
183,0,1,8,2,False,49.42,560.8000000000001,351
90,0,0,0,0,False,45.07,445.6,355
165,0,0,0,1,False,60.419999999999995,617.3,268
89,0,0,0,1,True,78.86,661.8,320
59,0,0,0,0,False,67.71,712.5999999999999,265
16,1,0,0,0,False,41.519999999999996,454.2,246
114,0,0,0,5,True,53.550000000000004,593.0,339
113,0,0,0,2,False,59.449999999999996,600.0,341
120,0,0,0,2,False,41.67,440.9,284
115,0,0,0,0,False,63.58,636.9,288
37,0,0,0,2,True,74.74000000000001,717.5,300
100,1,0,0,2,True,52.550000000000004,505.80000000000007,293
132,0,0,0,4,True,55.93000000000001,519.9000000000001,282
38,0,1,36,2,False,46.160000000000004,481.5,266
1,0,0,0,0,False,45.419999999999995,436.9,273
97,0,1,15,1,False,45.489999999999995,477.69999999999993,339
55,0,1,28,2,False,45.44,498.8,288
75,0,0,0,1,False,54.10999999999999,615.6,356
83,0,0,0,2,False,57.160000000000004,600.1,278
40,0,0,0,6,True,44.349999999999994,515.1999999999999,298
101,0,1,21,2,False,71.47,690.6,272
120,0,1,40,0,False,56.03,591.1,301
183,0,1,31,1,False,57.150000000000006,571.5,267
75,0,0,0,4,True,52.349999999999994,563.6999999999999,330
80,0,0,0,2,False,65.89999999999999,608.2,330
88,0,0,0,0,False,41.059999999999995,485.90000000000003,324
112,0,1,23,1,False,87.03,806.1,288
63,0,0,0,1,False,65.67,612.5,341
105,0,1,31,4,True,56.51,688.3999999999999,332
92,0,0,0,2,False,65.73,642.5,310
177,0,0,0,1,False,57.09,557.8,324
118,0,0,0,0,False,60.400000000000006,573.1,373
111,0,1,13,1,False,55.82,544.2,300
82,0,1,34,3,False,66.73,677.2,316
74,0,0,0,0,False,41.58,451.1,308
121,0,1,31,5,False,76.81,679.2000000000002,335
131,0,0,0,1,False,60.51,560.8000000000001,309
125,0,0,0,2,False,54.660000000000004,547.7,340
19,0,0,0,1,False,58.64999999999999,564.1999999999999,335
138,0,0,0,3,False,60.55,498.2,305
119,0,0,0,3,False,69.27999999999999,661.5,335
137,0,0,0,1,False,52.980000000000004,608.0,315
182,0,0,0,2,True,75.52000000000001,667.6,336
135,0,0,0,1,False,54.940000000000005,473.29999999999995,291
134,0,1,38,1,False,64.57,601.1,237
45,0,0,0,1,False,50.279999999999994,582.3,333
129,0,0,0,1,False,47.42,515.2,374
142,0,0,0,4,False,66.93,627.8,308
130,0,1,45,1,False,61.35999999999999,624.5,284
163,0,1,23,1,False,73.53999999999999,760.1999999999999,323
105,0,0,0,4,False,64.85,624.0,268
119,0,0,0,2,False,45.02,512.1,283
78,0,0,0,0,False,64.27,599.5999999999999,330
92,0,0,0,2,False,55.449999999999996,527.8,310
146,0,1,11,2,False,58.629999999999995,596.0,265
125,0,1,32,1,False,39.19,426.1,302
88,0,0,0,3,False,56.65,556.0999999999999,266
83,0,1,38,0,False,44.519999999999996,512.4,265
3,1,0,0,1,False,58.41,594.4000000000001,287
152,1,1,41,1,True,60.01,650.3,306
48,0,0,0,3,False,50.27,517.3,366
189,0,0,0,3,False,63.699999999999996,604.0,331
95,0,1,23,0,False,55.050000000000004,561.2,313
129,0,0,0,1,True,51.900000000000006,519.0,331
66,0,1,40,0,False,60.059999999999995,659.8,251
80,0,1,22,0,False,56.61,532.2,300
1,0,0,0,1,False,54.47,562.6999999999999,265
84,0,0,0,1,False,52.769999999999996,562.9,278
96,0,0,0,1,False,65.66999999999999,675.1999999999999,314
123,0,1,34,1,False,81.34,754.9000000000001,277
116,1,1,29,3,True,63.16,646.0,303
105,1,0,0,3,False,64.53,704.8,301
80,0,0,0,1,False,61.58,579.3,346
157,0,0,0,2,False,67.8,652.4000000000001,243
67,0,1,30,2,False,66.89,650.1,309
141,0,1,39,0,False,59.74,695.5999999999999,342
79,0,1,17,1,False,77.55999999999999,771.8,262
76,0,0,0,0,False,49.74,480.69999999999993,280
111,0,0,0,0,False,48.55,485.09999999999997,316
94,0,0,0,0,False,56.260000000000005,551.0000000000001,348
143,0,0,0,4,True,56.22,542.8,286
109,0,0,0,1,False,66.8,725.2,295
138,0,0,0,2,False,49.88999999999999,578.9,333
73,0,0,0,0,False,57.95,554.4000000000001,209
21,0,0,0,5,True,45.379999999999995,550.8,246
148,0,1,21,1,False,65.91,561.0,344
103,0,0,0,1,False,54.31999999999999,579.4000000000001,279
143,0,1,22,1,False,48.449999999999996,495.00000000000006,348
79,0,1,32,2,False,33.46,403.0,274
89,0,0,0,1,False,47.83,498.59999999999997,328
120,0,0,0,1,False,72.81,647.5999999999999,299
121,0,1,41,1,False,66.39,613.9,298
101,0,0,0,0,False,55.38999999999999,588.6,270
115,0,0,0,2,False,68.92000000000002,712.0,309
168,0,0,0,2,False,62.220000000000006,665.1,309
90,0,0,0,1,False,50.04,458.0,288
70,0,0,0,3,False,55.96000000000001,594.5,314
138,0,0,0,1,False,68.57000000000001,630.2,350
43,0,0,0,0,False,50.699999999999996,541.4,322
117,0,1,20,2,False,56.06,509.8999999999999,355
108,0,0,0,2,False,35.34,398.29999999999995,320
118,0,0,0,2,False,66.92,703.7,336
169,0,0,0,3,False,47.11,458.40000000000003,347
62,0,1,42,0,False,52.16,563.1,262
86,0,0,0,2,False,37.82,456.29999999999995,345
44,0,0,0,0,False,62.519999999999996,585.1,300
111,0,0,0,5,True,50.67,533.9,262
127,0,1,19,2,False,50.94,567.7,282
151,1,0,0,0,False,67.63,702.4999999999999,306
53,0,0,0,2,False,56.050000000000004,595.4,298
15,0,0,0,2,False,48.33,520.9,268
123,0,1,28,1,False,54.330000000000005,599.3,319
137,0,0,0,1,False,60.74,560.3000000000001,327
106,0,0,0,2,False,50.85,553.9,351
88,0,0,0,3,False,49.59,523.2,290
106,0,0,0,1,False,72.55,703.8999999999999,303
95,0,0,0,0,False,64.96,662.0,271
57,1,0,0,0,True,42.71,488.7,237
184,0,0,0,2,False,54.81,572.4,289
109,0,0,0,3,False,63.410000000000004,726.3,262
127,0,0,0,2,False,61.589999999999996,582.3000000000001,359
82,0,0,0,2,False,71.02,629.3,323
180,0,0,0,1,False,50.72,518.1,338
174,0,0,0,2,False,65.7,670.8000000000001,274
92,0,0,0,2,True,67.77,698.5,259
81,0,0,0,1,False,50.42,510.5,316
125,0,0,0,2,True,43.12,447.99999999999994,281
119,0,0,0,0,True,80.98,730.7,218
122,0,0,0,3,False,61.959999999999994,596.8,220
34,0,0,0,1,False,52.510000000000005,553.6,283
138,1,1,28,3,True,73.36,712.4000000000001,335
90,0,1,24,1,False,39.43,452.6,297
73,0,0,0,2,False,49.36,537.4000000000001,292
19,0,0,0,1,True,77.48,713.8999999999999,358
120,0,1,28,1,False,71.42999999999999,700.0,280
160,0,0,0,3,False,54.42,634.1000000000001,248
141,0,0,0,0,False,52.31,563.4000000000001,363
90,0,0,0,2,False,59.470000000000006,614.1,256
72,0,0,0,2,False,57.06000000000001,617.0,310
117,0,1,21,1,False,57.71,563.4,314
79,1,0,0,2,False,57.81000000000001,671.1,373
87,0,0,0,1,False,58.72,584.7,302
102,0,0,0,1,False,61.61999999999999,640.1,270
49,0,0,0,1,False,68.01,613.1999999999999,353
67,0,0,0,6,False,74.03,686.5,328
107,0,0,0,2,False,52.550000000000004,523.8000000000001,284
190,0,0,0,2,False,62.019999999999996,636.8,323
118,0,0,0,2,False,44.08,478.20000000000005,286
120,0,0,0,0,False,67.64999999999999,694.0999999999999,366
94,0,0,0,0,False,45.980000000000004,448.79999999999995,308
115,0,1,29,1,False,66.18,625.5999999999999,279
61,0,0,0,1,False,67.92,681.3,295
143,0,1,33,1,False,51.41,545.5,361
110,0,0,0,1,False,53.629999999999995,489.6,303
104,0,0,0,1,False,50.04,564.1,303
16,0,0,0,1,False,55.120000000000005,541.8,257
183,0,0,0,0,False,45.62,482.0,314
147,0,0,0,2,False,58.24,587.1999999999999,302
58,0,0,0,2,True,75.08,665.5999999999999,315
102,1,0,0,3,False,68.67999999999999,627.3,245
123,0,0,0,3,False,61.660000000000004,645.4,293
64,0,1,43,1,False,41.78999999999999,429.1,305
103,0,0,0,2,False,64.17000000000002,655.4,214
152,0,0,0,1,True,75.39,604.5,230
124,0,0,0,1,True,79.39,673.4,319
97,0,0,0,1,False,52.5,514.1,384
131,0,0,0,1,True,53.099999999999994,577.5999999999999,336
57,0,1,33,2,False,65.75,662.3000000000001,285
157,0,0,0,2,False,60.699999999999996,602.7,267
194,0,0,0,0,False,60.55,599.3,382
66,0,0,0,1,False,54.050000000000004,580.8,314
155,0,0,0,0,False,48.54,567.5,316
123,0,0,0,4,True,48.23,496.4,321
116,0,0,0,2,False,61.129999999999995,626.0,304
63,0,0,0,1,False,56.51,620.0,338
64,0,0,0,3,False,65.98,619.1,314
96,0,0,0,3,False,56.28,590.6999999999999,328
53,0,0,0,1,False,57.24999999999999,576.1999999999999,288
105,0,0,0,3,False,66.41,641.1,362
53,0,1,37,2,False,58.88,610.7,319
101,0,0,0,1,False,56.8,570.9,287
129,0,1,30,3,False,61.46,638.5999999999999,312
122,0,0,0,1,True,75.25,748.0999999999999,382
163,0,0,0,5,False,62.300000000000004,598.0999999999999,265
93,0,0,0,0,False,54.49999999999999,545.8,321
115,1,0,0,1,True,88.97,778.0,302
25,0,0,0,1,True,78.67,720.5999999999999,230
73,0,0,0,1,False,44.160000000000004,490.3,339
120,0,0,0,2,False,67.3,693.0999999999999,279
196,0,0,0,1,False,52.93,571.5,304
97,0,0,0,0,True,74.92999999999999,747.2,324
148,0,0,0,1,False,67.25,704.7,328
85,0,1,30,1,False,60.69,590.5,317
86,1,0,0,2,True,50.69,469.69999999999993,353
78,0,1,13,2,False,75.67,709.9999999999999,328
106,0,0,0,3,False,58.68999999999999,495.6,250
147,0,1,38,2,False,81.19000000000001,814.2,334
145,0,0,0,1,True,77.46,738.0999999999999,334
91,0,0,0,3,False,59.23,528.2,299
81,0,1,46,4,False,63.46,668.4000000000001,327
116,0,1,24,1,False,70.9,740.0,272
69,0,1,37,1,False,46.510000000000005,446.99999999999994,324
135,0,0,0,0,False,53.9,528.7,282
73,0,0,0,2,False,70.2,692.1999999999999,291
48,0,0,0,1,False,60.51,517.0,351
125,1,0,0,0,True,81.84,688.4,306
100,0,0,0,1,False,57.269999999999996,547.3000000000001,296
165,0,1,33,0,False,53.459999999999994,608.5,369
64,0,0,0,2,False,55.940000000000005,544.4000000000001,292
116,1,1,27,1,False,62.86999999999999,687.8000000000001,323
147,1,1,35,3,True,56.120000000000005,585.2,254
115,0,0,0,1,False,66.38,690.7,341
84,0,1,35,4,False,61.800000000000004,580.5,377
86,0,1,16,4,False,56.77000000000001,618.0,335
134,0,0,0,2,False,66.66,592.8,312
105,0,0,0,0,True,66.37,624.6,292
88,0,0,0,2,False,55.35,593.1,337
90,0,1,27,2,False,55.68,529.0,286
86,0,0,0,1,False,65.28999999999999,706.4,278
37,0,0,0,4,False,62.10000000000001,550.3,337
141,0,1,32,1,True,90.12,821.8,313
148,0,0,0,2,False,61.19,651.0,337
163,0,1,22,2,False,58.31,512.6,304
89,0,1,35,1,False,55.28999999999999,510.3,285
63,0,0,0,0,False,63.56,653.6,300
102,0,0,0,2,False,50.809999999999995,562.3000000000001,290
76,0,0,0,1,False,60.44,603.9,292
104,0,0,0,2,False,56.39,561.5,250
109,0,0,0,3,False,61.74,656.8,280
105,0,0,0,2,False,57.49999999999999,639.9,324
63,0,1,33,1,False,73.05,773.0,259
105,0,1,24,3,False,79.55000000000001,778.5999999999999,329
68,1,1,39,1,False,61.31999999999999,696.9,306
63,1,1,21,1,False,50.49,519.7,306
74,0,0,0,3,False,42.6,428.70000000000005,327
76,0,0,0,0,False,61.23,602.6999999999999,266
91,1,0,0,2,True,67.72,598.1,316
101,0,0,0,5,False,65.41000000000001,583.9000000000001,365
116,0,0,0,0,True,84.82000000000001,790.5999999999999,313
131,0,1,23,1,False,65.84,714.7,339
84,0,0,0,1,False,65.98,641.2,328
104,0,0,0,2,False,50.6,523.3000000000001,260
108,0,0,0,3,False,70.0,712.2,280
111,0,0,0,0,False,58.949999999999996,615.8,340
155,0,1,30,1,False,45.67,555.0,314
66,0,0,0,1,False,65.65,672.8999999999999,283
64,0,0,0,1,False,61.419999999999995,557.6,262
69,0,0,0,2,False,70.62,664.3,321
116,0,0,0,3,False,71.75,653.6,254
101,0,0,0,0,False,68.00000000000001,564.5,315
15,0,0,0,2,False,53.88,588.3000000000001,254
88,0,0,0,4,True,82.76,705.5,328
197,0,0,0,0,False,69.16999999999999,645.2,319
50,1,0,0,2,True,54.120000000000005,583.2,278
172,0,0,0,2,False,65.63000000000001,760.6,296
188,1,1,26,1,True,60.779999999999994,578.3,303
85,1,0,0,3,False,51.18999999999999,560.1999999999999,325
103,1,0,0,1,True,72.65,717.8000000000001,352
136,0,1,27,3,False,59.96000000000001,564.4,345
155,0,1,21,0,False,57.769999999999996,506.6,290
145,0,0,0,2,False,47.269999999999996,520.6,306
116,0,1,12,2,False,60.9,560.0,312
152,0,0,0,2,False,52.56,563.8,282
65,1,0,0,0,True,74.52000000000001,699.8,316
180,0,0,0,3,True,71.01,697.7,284
67,0,0,0,0,False,48.970000000000006,527.6999999999999,388
60,0,0,0,0,False,60.489999999999995,628.6000000000001,345
138,0,0,0,0,False,69.52,684.1,261
44,0,0,0,4,True,76.19,665.4,302
25,0,0,0,2,False,72.79,685.6999999999999,274
145,0,0,0,1,False,62.95,621.8,297
122,0,1,28,2,False,57.82999999999999,577.7,237
121,0,0,0,0,True,54.66,567.5,298
55,1,0,0,0,False,36.35999999999999,338.9,272
77,0,0,0,1,False,64.84,611.2,285
12,0,0,0,2,False,63.68,609.0,290
64,0,0,0,3,False,59.76,516.2,288
92,0,1,44,2,False,59.220000000000006,599.3,290
125,1,1,29,1,True,75.07000000000001,713.2,316
160,0,0,0,1,False,65.16,653.8,369
79,0,0,0,0,False,58.63,584.1000000000001,317
36,0,0,0,3,False,70.28,698.5999999999999,318
102,0,0,0,2,False,60.43,621.1,350
138,1,0,0,1,False,72.28999999999999,647.9,296
164,0,0,0,3,False,61.83,581.8,292
125,0,0,0,0,True,74.97,707.3,244
72,0,0,0,2,False,53.53,507.70000000000005,311
74,0,0,0,3,True,87.27999999999999,807.8,311
134,0,1,41,0,False,65.55,658.6999999999999,276
145,0,0,0,1,False,66.75999999999999,689.1,281
136,0,0,0,0,False,45.45,463.5,314
209,0,0,0,3,True,75.08,712.2,308
66,1,0,0,3,False,64.35999999999999,655.0,282
152,0,1,20,1,False,54.5,489.79999999999995,340
162,0,0,0,1,False,33.0,408.20000000000005,367
72,0,0,0,2,False,48.75000000000001,514.9000000000001,329
101,0,0,0,4,False,72.82000000000001,655.1000000000001,295
125,0,0,0,0,False,61.54,553.2,318
46,0,0,0,2,False,30.48,366.9,279
132,0,0,0,1,True,80.44,725.9999999999999,326
193,0,1,31,0,False,32.86,363.09999999999997,274
63,0,0,0,0,True,78.4,723.6,302
124,0,0,0,1,False,65.65,645.1,361
144,0,0,0,0,False,57.8,629.0,298
116,0,1,24,2,False,57.66,560.3,320
189,0,1,30,1,False,54.81,536.1999999999999,280
97,0,1,28,1,False,79.62,787.4,277
137,0,1,50,2,False,59.81000000000001,592.2,304
142,0,1,38,0,False,51.69,552.6999999999999,351
84,0,0,0,1,False,63.47999999999999,613.8,336
119,0,1,19,1,False,61.25000000000001,627.2,339
158,0,0,0,1,False,57.25,597.5,283
50,0,0,0,1,False,71.13000000000001,599.1,338
98,0,0,0,2,False,46.309999999999995,461.3,288
101,0,1,24,2,False,44.56999999999999,464.90000000000003,280
182,0,0,0,2,True,75.15,686.6,347
51,0,0,0,0,False,52.75,517.8,270
117,0,0,0,2,False,57.540000000000006,510.99999999999994,346
92,1,0,0,0,False,66.93,591.4000000000001,340
86,0,0,0,2,False,58.580000000000005,605.9000000000001,320
122,0,0,0,2,False,51.2,563.8000000000001,322
156,0,1,27,1,False,64.66999999999999,651.2,372
127,0,0,0,0,True,74.83,719.4,317
130,1,0,0,5,True,77.92,723.5,317
158,0,0,0,2,False,61.709999999999994,664.3,287
145,1,1,30,1,False,56.339999999999996,573.3000000000001,311
90,1,1,26,0,True,57.97,584.4,287
127,0,1,27,3,False,35.43,508.5,376
109,0,0,0,1,False,62.89,648.6999999999999,366
88,0,0,0,1,False,52.27,483.9,280
101,0,1,9,0,False,54.25,520.0,311
171,0,0,0,0,False,61.38,630.9,292
21,0,0,0,1,False,69.35,666.8,369
145,0,1,31,2,False,69.3,686.5,327
90,0,0,0,2,False,69.52,716.4000000000001,311
33,0,0,0,1,False,50.260000000000005,464.4,326
61,0,1,40,2,True,43.78,469.90000000000003,295
107,0,0,0,3,False,59.17000000000001,535.3,321
147,0,0,0,0,True,80.71000000000001,795.6000000000001,258
117,0,0,0,2,False,52.480000000000004,525.4000000000001,252
95,0,0,0,1,False,67.82000000000001,617.9000000000001,337
186,0,0,0,1,False,48.32,480.59999999999997,306
128,0,0,0,0,False,64.2,648.6999999999999,278
55,0,1,39,3,False,52.120000000000005,572.2,323
134,0,0,0,2,False,27.77,378.6,268
96,0,1,23,1,False,62.46999999999999,692.0,292
107,0,0,0,0,False,67.08,629.3,268
123,0,0,0,2,False,42.49,356.3,295
35,0,0,0,2,False,68.94999999999999,753.6999999999999,250
74,0,0,0,0,False,64.51,667.0,376
130,0,0,0,1,False,43.69,437.8,366
137,1,0,0,0,True,71.03999999999999,691.6,272
88,0,0,0,1,False,59.510000000000005,599.3,338
80,0,0,0,3,False,32.89,394.4,272
116,0,1,19,3,False,53.11,542.0,340
123,0,1,23,2,False,78.99,764.6,304
120,0,0,0,1,False,48.19,506.59999999999997,327
146,1,0,0,1,False,58.08,650.7,309
106,0,1,9,3,False,48.47,501.40000000000003,299
121,0,1,44,1,False,46.83,524.9000000000001,305
137,0,0,0,1,False,51.6,550.8000000000001,254
84,0,1,30,2,False,47.32,526.5,237
67,0,1,31,1,False,60.160000000000004,607.4000000000001,246
161,0,0,0,4,True,50.78,511.29999999999995,301
134,0,1,34,2,True,71.22000000000001,665.1,319
62,1,1,32,0,True,69.46000000000001,660.5,365
120,0,1,24,1,False,68.57000000000001,637.8,293
130,0,1,30,0,False,61.76,599.6999999999999,368
20,0,0,0,2,False,68.91,725.6,251
68,0,0,0,1,False,56.69,579.0,328
112,0,0,0,0,False,63.87999999999999,608.1,356
77,0,0,0,3,False,65.37,691.5,278
109,0,0,0,2,False,66.57000000000001,665.5,246
108,0,0,0,3,False,62.51,620.8,303
79,0,1,17,1,False,61.25,632.6,323
119,0,0,0,3,True,74.67999999999999,724.4,262
38,0,0,0,5,True,56.56,534.6,318
109,0,1,29,6,True,53.839999999999996,608.4,322
78,0,0,0,1,False,45.150000000000006,514.6,285
134,0,0,0,0,False,73.42999999999999,698.2,345
47,0,1,27,2,False,53.75,584.4000000000001,306
59,0,1,27,0,False,40.29,404.0,285
151,0,0,0,0,False,69.6,717.6,294
129,0,0,0,1,False,42.02,498.5,375
107,0,1,27,2,False,81.98,763.1999999999999,326
137,1,0,0,0,True,75.54,688.6,332
76,0,0,0,1,False,44.65999999999999,506.40000000000003,295
24,0,0,0,0,False,62.60999999999999,553.1,399
169,0,0,0,2,False,52.50000000000001,515.0999999999999,263
30,0,0,0,1,False,38.29,490.7,273
70,0,0,0,3,False,59.96,572.1,308
52,1,0,0,0,True,71.06,651.0,253
3,0,0,0,4,False,59.47,682.0,297
38,0,0,0,2,False,50.72,543.8,319
104,0,0,0,3,False,66.98,584.5,282
27,0,0,0,1,False,43.93,519.9,330
166,1,1,28,1,False,60.31,569.3,279
13,0,0,0,2,False,70.76,704.5000000000001,299
52,0,0,0,2,False,59.07,515.4,300
114,0,1,25,1,False,57.68,607.7,302
156,0,0,0,1,False,49.260000000000005,522.8,307
90,0,1,42,0,False,67.89,682.1,252
